,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
609,"Census Tract 2062, Los Angeles County, California",4.7,83.6,15.8,0.0,,,11.7,6.4,61.0,3.5,57.6,50.2,2.6,10.1,52.9,18.0,13.0,11.0,11.0,0.0,19.7,16.8,7.3,4.0,32.8,8.4,17.6,1.8,39.5,39.5,8.8,14.9,0.0,64.6,96.1,0.0,1.0,93.7,12.0,8.8,55.4,13.1,1.34,9.2,17.6,0.0,0.0,0.0,29.1,1.9,28.5,0.6,1.2,21.3,high,111.24880849373129,116.28202004521002,103.42111150230801,72.2175002608131,37.69991103494036,94.80620611463705,100.0,51.01883890811223,75.31214528944383,037,206200,06,7557,1400000US06037206200,6037206200
610,"Census Tract 2087.20, Los Angeles County, California",22.9,41.6,10.7,21.0,0.0,0.0,17.4,7.2,89.9,3.3,43.3,84.8,0.5,9.2,15.8,35.5,12.2,4.1,14.4,0.5,13.7,21.8,6.4,0.4,11.2,10.6,20.7,0.0,20.8,20.8,30.1,45.6,28.4,73.0,93.6,0.0,5.5,77.1,0.0,12.3,60.1,1.8,2.21,9.0,26.4,0.0,0.0,0.0,58.6,6.3,7.5,0.0,0.0,46.3,high,44.85043540335253,45.504742111355114,36.898957261239474,,56.06152573589578,103.56819998118748,100.0,92.63947064894062,97.6268550048346,037,208720,06,7562,1400000US06037208720,6037208720
611,"Census Tract 2118.02, Los Angeles County, California",5.0,50.9,6.3,27.0,0.0,100.0,10.7,4.7,92.7,0.2,37.8,71.9,2.8,2.1,32.1,31.4,15.5,10.5,13.2,0.0,8.8,18.2,12.1,3.0,14.5,0.4,11.9,5.3,53.9,53.9,15.6,14.6,0.0,100.0,86.6,0.0,5.9,78.7,1.3,13.9,36.0,12.3,1.75,2.9,20.3,3.5,0.0,5.8,30.8,3.3,14.7,0.0,0.6,23.3,high,79.76375432739728,68.10715745606058,82.01123967686901,93.90211159918057,76.76717635612208,106.55253031720603,100.0,70.48655375462873,83.12229368983058,037,211802,06,1194,1400000US06037211802,6037211802
612,"Census Tract 2122.04, Los Angeles County, California",12.0,39.0,11.4,22.0,0.0,13.5,18.3,4.1,91.5,0.0,41.9,89.7,1.2,5.8,17.4,36.5,19.7,3.6,18.2,0.0,12.7,23.3,5.7,0.6,14.4,5.8,19.2,1.0,27.9,27.9,27.2,37.7,45.3,82.9,93.3,0.0,6.2,74.3,0.0,17.2,49.9,2.0,5.16,7.3,29.8,0.0,0.0,0.0,32.0,9.3,12.8,0.3,0.0,29.9,low,53.66096802360128,43.94338507226369,38.79763315697677,,57.68932845761167,80.76791621400584,100.0,90.6255691130941,91.49030983310213,037,212204,06,6780,1400000US06037212204,6037212204
613,"Census Tract 2123.03, Los Angeles County, California",9.9,58.3,15.0,0.0,0.0,0.0,14.6,4.4,83.8,1.6,38.1,84.5,0.7,7.9,20.0,49.2,9.2,1.1,21.6,0.0,8.0,15.3,10.9,1.4,9.1,2.0,13.4,3.5,27.0,27.0,36.0,31.5,85.7,74.8,93.1,0.0,4.8,80.2,13.3,17.1,49.2,0.3,4.75,11.5,10.9,100.0,0.0,0.0,0.0,7.9,7.1,0.0,0.7,31.1,low,57.11618454827514,40.2462951799331,60.97382512973702,,69.66995648944075,94.68683290119631,100.0,86.93341629737543,108.50527599108759,037,212303,06,2016,1400000US06037212303,6037212303
614,"Census Tract 2123.06, Los Angeles County, California",14.9,41.7,15.8,0.0,0.0,64.8,9.8,5.5,83.5,0.0,30.9,87.7,2.2,7.3,18.9,32.2,10.6,10.9,6.4,0.0,8.6,12.7,6.7,0.0,14.8,0.5,11.3,0.0,31.1,31.1,36.4,16.4,16.7,11.6,93.3,0.0,2.7,52.5,0.0,19.0,20.8,5.7,2.4,2.1,26.9,0.0,0.0,0.0,10.3,8.4,12.8,0.0,0.4,21.5,low,65.56556349121789,49.834372457240804,62.13614870514327,105.09291995058805,79.76233336407934,80.36204728830731,100.0,93.64642141686387,92.32711144742927,037,212306,06,6260,1400000US06037212306,6037212306
615,"Census Tract 2133.10, Los Angeles County, California",22.0,37.8,15.1,27.0,0.0,0.0,8.1,4.9,86.3,0.5,35.6,93.9,0.1,6.6,17.6,29.7,7.6,3.9,13.1,0.0,9.6,13.2,7.4,3.3,19.3,2.1,8.4,2.8,34.7,34.7,33.2,16.9,57.9,60.8,88.8,0.0,7.5,10.1,0.0,11.1,12.2,12.8,3.56,1.6,25.6,0.0,0.0,0.0,89.9,5.8,16.8,0.6,0.0,12.1,high,66.63015828626172,48.38207411703819,54.26745356114069,83.17597349073806,81.06457554145206,83.370252267014,100.0,108.41503267973849,105.99487114810611,037,213310,06,1219,1400000US06037213310,6037213310
616,"Census Tract 6022, Los Angeles County, California",12.7,35.4,9.4,15.0,9.2,0.0,7.5,8.4,78.6,0.7,67.6,50.7,4.2,3.4,41.4,16.3,8.7,5.8,19.1,0.0,2.3,8.2,11.8,9.8,20.2,2.3,4.4,12.8,65.6,65.6,10.7,11.7,31.8,7.7,96.2,2.9,0.0,22.6,1.0,10.4,5.8,42.2,3.09,7.5,25.5,0.4,0.0,0.0,72.6,4.8,12.7,2.3,0.8,58.2,low,111.57222969728892,98.08194084564946,89.53958592862557,103.234238978728,102.8771320124452,182.37839549476521,100.0,99.35247576842907,100.69512759070079,037,602200,06,7243,1400000US06037602200,6037602200
617,"Census Tract 6031.01, Los Angeles County, California",17.1,37.9,5.8,12.0,0.0,11.9,4.3,9.3,83.5,0.5,65.9,46.9,1.3,6.5,38.2,21.3,10.0,6.8,9.4,0.5,10.9,6.1,14.1,5.5,30.1,4.7,7.7,3.1,67.3,67.3,6.2,12.2,0.0,35.2,93.8,0.0,5.6,19.7,0.3,1.1,1.1,38.4,2.99,4.5,22.6,0.0,0.0,3.3,24.7,3.5,18.9,0.0,2.3,37.9,low,96.05340227991593,84.06608039345615,92.12110016792565,78.45182602059374,89.46403758550613,96.52518038818373,100.0,89.6186183451708,95.67431790473788,037,603101,06,4230,1400000US06037603101,6037603101
618,"Census Tract 6200.01, Los Angeles County, California",13.7,28.3,6.5,0.0,0.0,0.0,2.0,5.9,88.6,0.2,87.5,10.9,13.6,6.2,50.3,12.0,11.8,10.7,17.1,0.0,0.8,4.0,9.9,21.1,23.1,0.6,1.7,22.4,90.1,90.1,1.8,3.5,0.0,4.0,94.5,0.0,0.0,7.0,0.6,6.3,7.0,46.6,3.5,7.3,22.6,0.0,0.0,0.0,36.7,4.2,15.4,0.5,2.8,83.9,low,164.92325240081414,176.88048608277612,135.56802762652745,148.3072525463347,114.46708739106244,101.13298642699637,100.0,97.67422448855696,94.8375162904107,037,620001,06,2014,1400000US06037620001,6037620001
619,"Census Tract 6200.02, Los Angeles County, California",8.9,38.0,3.0,0.0,0.0,34.8,2.7,8.0,82.3,1.3,78.9,25.1,13.2,6.5,57.7,10.1,6.1,5.7,16.0,0.0,4.1,5.5,7.8,15.3,18.4,2.3,3.8,23.0,83.2,83.2,4.8,5.0,0.0,0.0,93.5,0.0,4.6,11.7,0.0,5.6,5.2,29.4,2.75,8.0,23.6,0.0,1.6,0.0,49.3,8.1,11.2,0.8,5.5,76.1,low,161.30363009766512,190.8927112450065,168.25436463657076,140.36913589568226,112.83928466934654,83.4180015523903,100.0,80.220411177887,87.02736789002398,037,620002,06,4256,1400000US06037620002,6037620002
620,"Census Tract 4061.01, Los Angeles County, California",16.5,40.2,3.2,11.0,0.0,0.0,5.7,6.7,86.5,0.0,73.4,43.1,1.6,5.5,29.1,19.8,11.9,8.2,9.2,0.0,3.9,7.3,14.9,6.4,17.1,1.2,3.8,5.3,70.6,70.6,5.6,0.6,0.0,0.0,97.1,0.0,1.5,1.0,0.0,6.0,3.1,37.3,3.18,5.0,34.7,0.0,0.0,0.0,29.5,5.6,16.5,0.0,2.0,54.4,low,102.96922568265629,106.08684934408794,90.63983329098065,93.24382875498013,84.124844658278,74.25013876014134,100.0,84.91951476152889,95.67431790473788,037,406101,06,5255,1400000US06037406101,6037406101
621,"Census Tract 4303.02, Los Angeles County, California",14.5,30.4,4.7,0.0,0.0,0.0,4.5,10.0,92.8,0.6,83.2,27.9,8.7,1.9,49.3,5.0,10.6,10.2,17.1,0.0,1.8,11.8,8.1,15.7,28.0,2.4,2.6,19.6,80.8,80.8,5.7,3.3,0.0,10.8,95.2,0.0,12.4,3.0,0.0,4.3,1.2,64.4,2.52,3.6,22.3,0.0,1.3,1.1,77.2,3.4,19.2,0.0,4.5,77.0,low,117.71453738818731,114.51163383324837,110.74824520141595,94.59911696362808,94.73811840386568,136.06158867975736,100.0,84.24821424958006,83.68016143271538,037,430302,06,3902,1400000US06037430302,6037430302
622,"Census Tract 4806, Los Angeles County, California",10.1,45.1,6.6,25.0,0.0,0.0,1.6,5.3,85.4,2.4,73.2,38.9,7.0,4.5,60.6,9.6,5.4,7.4,14.1,0.0,7.4,6.9,13.7,13.7,21.0,0.0,1.8,21.9,76.3,76.3,5.6,5.6,0.0,34.8,91.8,8.4,1.9,29.1,0.0,2.2,4.8,29.2,2.59,4.4,21.7,0.0,0.0,0.0,62.7,6.5,15.4,0.3,4.3,65.0,low,140.76368849506017,154.21081787375596,128.1852393915805,141.5695340233419,108.34654915741064,187.98893652648,100.0,78.54215989801487,88.14310337579352,037,480600,06,7673,1400000US06037480600,6037480600
623,"Census Tract 1132.13, Los Angeles County, California",15.0,25.1,4.5,0.0,5.6,0.0,3.6,8.0,91.9,0.6,64.9,49.1,7.6,2.0,47.6,16.3,12.1,8.3,14.6,0.0,1.4,5.0,25.5,13.3,31.6,0.4,4.0,15.8,71.7,71.7,5.1,2.1,0.0,6.0,98.5,0.0,0.0,23.7,0.0,3.0,1.8,61.3,3.06,3.0,32.1,0.0,0.0,0.0,48.7,3.6,19.3,1.2,2.1,49.4,high,120.4905693853902,120.68980912529936,108.33155401056207,108.38433417159024,113.16484521368973,120.78181735934244,100.0,98.00987474453136,94.55858241896836,037,113213,06,1732,1400000US06037113213,6037113213
624,"Census Tract 1132.33, Los Angeles County, California",22.9,35.9,13.1,42.0,0.0,6.2,10.0,6.5,78.1,0.5,57.9,67.5,1.9,6.9,26.5,29.2,10.6,5.7,13.1,0.0,8.2,7.7,13.9,3.1,22.6,6.8,12.5,2.2,43.2,43.2,18.9,19.2,51.2,23.0,93.7,0.0,1.6,54.4,1.2,12.1,6.5,24.6,2.88,4.9,17.5,9.9,7.1,6.6,13.4,8.0,10.4,0.0,0.3,41.9,high,67.56268942318619,54.356673171163365,66.19464870324687,87.39672819767031,80.21811812615981,182.0202758544429,100.0,102.03767781622446,99.3004582334889,037,113233,06,1198,1400000US06037113233,6037113233
625,"Census Tract 1133.03, Los Angeles County, California",16.5,24.0,4.8,21.0,0.0,20.4,7.2,11.9,88.9,0.0,66.1,42.8,9.1,4.2,35.7,8.0,14.9,7.6,13.1,0.6,1.4,13.5,18.2,6.6,38.4,3.6,5.5,5.6,72.5,72.5,5.3,6.5,11.0,60.3,99.5,0.0,0.0,0.0,1.0,0.0,0.8,89.4,2.98,2.6,24.0,6.1,3.0,0.0,55.3,4.4,22.8,0.7,1.3,69.2,high,93.2477233390536,98.70902836426008,101.00870142959559,107.88094140837816,57.10331947779394,102.82808605785488,100.0,98.34552500050579,93.44284693319881,037,113303,06,7492,1400000US06037113303,6037113303
626,"Census Tract 1153.02, Los Angeles County, California",22.1,19.5,8.4,12.0,0.0,13.3,7.1,6.7,92.1,0.9,50.2,76.8,1.2,3.8,18.7,30.5,10.2,6.5,12.8,0.3,11.0,8.5,6.7,3.3,18.0,5.9,16.5,4.1,41.3,41.3,15.4,26.2,60.9,58.0,97.2,2.8,1.4,18.0,0.0,2.4,0.9,33.1,3.52,1.6,26.9,0.0,1.7,0.0,56.4,6.8,10.5,0.1,0.0,53.1,high,60.85439462606193,72.81122266813117,80.80610492004817,109.39111969801449,90.89650398061615,98.65002358742892,100.0,130.9035998300248,117.15222600580152,037,115302,06,1232,1400000US06037115302,6037115302
627,"Census Tract 1173.02, Los Angeles County, California",15.2,22.3,4.6,0.0,7.7,0.0,7.5,7.7,86.1,2.7,66.2,49.2,6.6,6.3,45.2,14.7,7.4,7.2,14.6,0.0,3.1,6.3,9.0,12.6,31.8,4.3,10.5,14.0,72.8,72.8,6.6,8.8,0.0,43.3,95.6,3.3,0.0,12.7,0.0,1.2,1.3,76.6,3.01,4.6,18.2,0.0,0.0,0.0,65.2,5.9,20.9,1.5,0.3,63.1,high,132.6727680527271,114.88061576448881,122.18953343446648,95.41228988881687,113.94619052011335,127.3712187412714,100.0,103.71592909609656,97.6268550048346,037,117302,06,7994,1400000US06037117302,6037117302
628,"Census Tract 1219, Los Angeles County, California",20.7,25.4,9.9,19.0,0.0,0.0,15.0,3.5,94.8,0.4,48.8,77.3,1.7,4.0,16.1,34.4,11.4,4.4,8.0,0.0,9.0,11.6,16.1,9.0,28.8,13.9,12.6,9.0,36.9,36.9,13.5,15.5,0.0,51.0,86.8,0.0,8.8,8.3,0.0,6.8,11.0,62.0,3.77,6.5,22.7,3.0,0.0,0.0,32.0,3.9,17.8,2.6,0.0,78.2,high,66.27169978565203,64.03017976260064,75.30272754920199,84.26020405765645,85.2317505090448,87.30956831055849,100.0,127.54709727028057,118.54689536301342,037,121900,06,7495,1400000US06037121900,6037121900
629,"Census Tract 4308.02, Los Angeles County, California",14.4,22.5,8.6,0.0,6.6,29.2,4.2,6.0,82.0,0.0,46.4,64.5,2.0,2.8,58.5,7.3,14.3,12.2,12.1,0.0,5.6,8.8,10.2,18.5,36.3,3.8,2.5,23.2,76.7,76.7,1.8,13.0,0.0,41.7,92.2,0.0,0.0,0.0,1.2,1.3,4.1,72.8,3.22,6.2,28.9,0.0,0.0,0.0,23.6,3.5,26.9,0.2,0.4,22.5,low,139.8122911212615,139.80779904050738,135.33470668781789,133.67013989293662,122.34565256416742,108.24762994806456,100.0,115.7993383111758,105.43700340522136,037,430802,06,3903,1400000US06037430802,6037430802
630,"Census Tract 3116, Los Angeles County, California",4.6,65.9,14.1,0.0,,,2.2,9.3,78.0,4.1,70.3,32.6,12.4,7.4,62.0,14.8,5.4,6.1,14.3,0.0,12.1,5.0,16.5,8.4,10.8,3.4,3.7,12.7,78.8,78.8,8.0,4.1,8.6,0.0,91.3,8.0,2.9,46.2,0.0,11.0,13.3,19.7,2.08,9.7,18.2,0.0,0.0,0.0,67.3,5.4,11.0,4.9,1.8,73.2,low,127.1934738291218,137.79566604600888,128.74820642718242,100.17515987920828,121.23874671340059,160.74796921930275,100.0,63.10224812319143,78.10148400386765,037,311600,06,6691,1400000US06037311600,6037311600
631,"Census Tract 5434, Los Angeles County, California",18.2,14.2,5.1,0.0,6.7,13.5,9.7,6.2,91.8,0.4,66.7,60.3,0.8,5.9,28.8,12.5,10.4,3.9,12.5,0.0,5.5,7.6,14.0,8.3,41.7,4.7,5.1,8.6,61.4,61.4,12.7,5.2,21.7,0.0,98.5,0.0,0.0,0.0,0.0,0.0,2.7,82.7,4.15,1.7,21.0,0.6,1.4,0.0,14.4,5.7,20.8,0.0,0.6,44.9,low,87.29946837028976,79.52196793975581,96.32515818283888,69.97159408648217,114.27175106445652,96.14318610517336,100.0,139.29485622938535,123.56770504897635,037,543400,06,5636,1400000US06037543400,6037543400
632,"Census Tract 1432, Los Angeles County, California",7.7,65.0,13.8,0.0,0.0,0.0,1.0,8.2,81.7,0.3,81.4,22.4,12.6,9.6,56.5,7.2,9.3,5.6,14.1,0.0,8.4,3.6,12.0,8.3,10.8,1.5,5.4,16.6,77.7,77.7,9.1,2.6,0.0,8.2,93.6,0.0,3.6,51.2,0.4,19.1,4.1,28.7,2.28,1.9,31.9,0.0,0.0,0.0,59.9,4.9,12.3,3.6,0.5,75.0,high,112.9359891056235,96.5823837359283,146.89158511068786,117.25179130817268,107.82565228646156,100.51224571710449,100.0,67.80135170683336,86.7484340185816,037,143200,06,4594,1400000US06037143200,6037143200
633,"Census Tract 1284, Los Angeles County, California",9.6,41.6,10.5,0.0,,,2.4,8.1,85.6,0.0,65.5,51.0,6.2,3.5,47.4,14.8,3.4,4.8,14.8,0.5,2.3,5.9,11.5,7.4,20.3,0.3,5.7,12.7,66.6,66.6,10.7,10.3,0.0,22.9,100.0,0.0,0.0,11.8,0.0,2.2,5.7,51.1,2.79,3.6,19.7,0.0,0.0,0.0,80.8,6.3,13.3,0.0,3.0,72.8,high,110.63969856036444,83.76253368154896,117.5017090695683,107.80349636788401,101.9655624882843,101.82535106495268,100.0,83.57691373763122,86.4695001471392,037,128400,06,2248,1400000US06037128400,6037128400
634,"Census Tract 2752, Los Angeles County, California",7.4,59.0,12.4,0.0,0.0,0.0,5.3,7.7,82.0,2.0,68.3,46.7,5.0,7.9,43.1,20.6,13.7,2.7,15.4,0.0,2.3,12.5,7.3,6.9,15.5,1.4,2.0,14.1,67.9,67.9,8.9,11.0,0.0,0.0,97.9,0.0,0.0,15.3,1.0,16.7,8.1,23.5,2.46,6.7,18.1,0.0,0.0,0.0,69.1,3.9,14.2,1.3,2.5,52.7,high,86.44240218086206,66.90751176828368,93.74578450260952,77.21270537268704,94.4125578595225,91.34438292485554,100.0,76.86390861814277,96.51111951906506,037,275200,06,2416,1400000US06037275200,6037275200
635,"Census Tract 2933.04, Los Angeles County, California",21.0,25.5,3.1,26.0,0.0,26.2,15.3,5.3,95.8,0.7,60.9,67.9,2.0,7.8,26.9,25.4,15.0,2.2,10.4,2.6,3.0,10.7,13.8,2.8,20.5,3.4,11.0,3.8,53.8,53.8,11.3,13.5,10.4,29.8,91.5,0.0,6.8,7.9,0.0,12.1,1.5,34.3,3.0,3.5,36.2,0.0,1.9,0.0,33.3,6.5,10.5,1.8,1.5,41.0,high,71.24430079035041,66.70575317533941,81.21709226162828,88.55840380508286,75.13937363440617,111.375208140212,100.0,110.09328395961056,109.34207760541472,037,293304,06,1359,1400000US06037293304,6037293304
636,"Census Tract 2643.01, Los Angeles County, California",4.5,73.0,19.5,0.0,0.0,0.0,3.5,3.9,66.1,2.1,83.5,21.7,10.5,8.0,69.0,4.8,5.7,15.9,29.5,0.0,7.0,8.9,14.6,17.9,14.1,1.6,3.0,19.5,84.4,84.4,4.5,0.0,0.0,0.0,97.6,0.0,1.8,39.4,0.5,6.7,7.0,17.8,1.53,13.0,17.6,0.0,3.0,2.9,46.0,3.3,13.7,0.0,2.0,83.2,high,161.07184490178216,167.80680233522733,145.3503825797624,135.5288208647967,134.586729031471,133.101132986427,100.0,59.410095307472794,71.68600496069281,037,264301,06,6281,1400000US06037264301,6037264301
637,"Census Tract 5409.01, Los Angeles County, California",18.5,26.1,5.0,67.0,0.0,4.8,18.0,9.1,90.5,0.5,67.0,68.3,1.9,6.2,18.4,21.4,5.5,5.1,8.9,0.0,12.2,9.4,11.8,3.7,28.3,7.8,13.3,4.9,43.0,43.0,10.1,25.0,38.6,33.6,97.3,0.0,5.7,0.0,0.7,3.2,3.1,53.2,4.41,3.6,28.9,0.0,2.4,5.3,13.7,7.7,19.0,1.2,0.0,49.2,low,72.5083386609214,63.35038053952707,68.6434482801617,72.06261017982473,84.18995676714661,112.0675727781683,100.0,125.86884599040846,124.40450666330351,037,540901,06,4495,1400000US06037540901,6037540901
638,"Census Tract 5412, Los Angeles County, California",29.9,26.9,2.6,52.0,4.5,0.0,13.9,6.8,97.0,0.4,86.0,41.6,0.1,7.3,25.1,21.5,12.7,4.8,5.3,0.0,5.6,9.3,17.1,5.2,32.2,7.6,14.8,7.1,63.4,63.4,9.9,12.5,11.9,34.4,97.9,0.0,0.0,4.3,0.0,0.7,1.1,66.2,3.56,2.5,24.1,0.0,1.4,7.7,2.3,6.8,16.1,0.6,0.0,29.4,low,104.27638638036835,91.11672527661759,90.27379768988584,71.05582465340055,107.0443069800379,157.31002067220942,100.0,116.80628907909905,118.8258292344558,037,541200,06,4497,1400000US06037541200,6037541200
639,"Census Tract 1349.01, Los Angeles County, California",20.1,30.6,6.9,133.0,0.0,0.0,3.2,11.8,94.8,0.0,61.4,49.6,9.8,3.8,47.4,19.7,11.1,7.5,14.8,0.0,10.2,8.0,8.7,10.6,26.2,1.8,5.2,11.6,71.4,71.4,5.3,23.8,21.9,44.8,97.3,0.0,6.6,4.7,0.0,2.3,1.2,59.8,2.69,1.2,21.0,0.0,0.0,0.0,72.6,4.7,19.7,0.0,1.6,84.3,high,103.18483981836135,94.9210562228555,179.27182217361678,104.78313978861138,86.92466533962933,74.46501054433466,100.0,92.30382039296619,90.65350821877495,037,134901,06,91,1400000US06037134901,6037134901
640,"Census Tract 1373.01, Los Angeles County, California",8.8,12.7,3.5,0.0,15.7,14.5,3.1,7.6,95.4,0.8,74.2,26.9,4.6,4.9,46.1,15.0,10.0,11.1,19.6,0.0,0.0,2.3,7.0,34.5,31.1,1.0,0.0,35.9,88.6,88.6,1.1,1.1,0.0,0.0,90.3,3.4,0.0,0.0,3.0,0.0,0.0,92.6,3.18,0.0,29.2,1.0,0.0,0.0,58.2,3.6,20.9,0.0,2.2,85.1,low,162.43290913342048,152.5767550354053,129.3261573762795,148.15236246534633,211.61435382306772,56.20090888790119,100.0,108.41503267973849,95.3953840332955,037,137301,06,5738,1400000US06037137301,6037137301
641,"Census Tract 1393.02, Los Angeles County, California",20.7,42.8,9.7,0.0,0.0,15.3,6.4,5.3,77.3,0.3,63.1,44.8,2.5,6.9,36.0,17.8,16.0,10.9,10.5,0.0,7.1,8.5,10.1,2.9,21.1,3.9,8.1,4.1,53.5,53.5,15.1,13.2,36.8,28.6,93.2,0.0,3.4,82.9,0.0,13.1,9.0,17.7,2.08,9.4,26.5,0.0,6.8,17.4,1.4,7.2,11.7,2.8,1.5,68.5,low,82.33495289568033,66.4294711381544,93.97482432317759,61.839864834594366,108.47677337514791,132.48039227653516,100.0,90.9612193690685,98.18472274771936,037,139302,06,7565,1400000US06037139302,6037139302
642,"Census Tract 1374.01, Los Angeles County, California",11.8,26.7,3.7,15.0,0.0,8.9,2.2,6.4,87.9,0.5,75.9,20.7,7.1,8.9,62.4,8.6,11.8,8.8,19.1,0.0,1.0,6.0,14.4,17.9,27.3,1.8,2.0,22.8,82.6,82.6,4.3,3.2,0.0,0.0,93.5,0.0,4.1,5.4,0.0,5.0,1.0,71.7,2.58,6.1,22.5,0.0,0.0,0.0,84.8,7.0,18.1,0.8,1.4,83.1,high,139.40801461681446,148.9814532620376,151.75065420124437,119.34280740151527,140.25148250304238,105.12005175591715,100.0,89.6186183451708,87.86416950435112,037,137401,06,7444,1400000US06037137401,6037137401
643,"Census Tract 1374.02, Los Angeles County, California",6.1,41.6,7.0,0.0,,,3.8,9.3,90.1,0.0,66.8,40.8,4.9,4.3,54.6,13.5,8.9,22.2,15.9,0.0,5.3,3.1,11.5,17.2,46.4,0.3,0.9,24.4,69.8,69.8,3.7,1.0,0.0,,90.8,0.0,21.3,20.8,0.0,6.1,4.5,72.3,2.46,1.4,21.9,1.2,0.0,0.0,78.8,7.0,32.2,0.1,0.0,91.0,high,164.3788267081588,191.44164002941352,165.3089553552466,135.83860102677338,122.606100999642,116.67537881698094,100.0,78.8778101539893,84.79589691848489,037,137402,06,6732,1400000US06037137402,6037137402
644,"Census Tract 1392, Los Angeles County, California",23.2,31.1,10.6,0.0,0.0,0.0,6.1,5.0,83.1,1.2,55.8,53.2,3.0,8.0,51.0,15.1,9.4,11.7,19.9,0.0,1.6,7.2,11.6,7.5,26.6,1.6,2.9,8.2,68.4,68.4,4.2,7.3,39.2,33.4,88.8,3.4,7.8,38.0,0.5,0.4,11.4,57.1,2.84,6.2,25.9,0.0,0.0,0.0,52.9,6.6,20.9,0.0,1.5,78.4,high,123.88649202274514,83.80433951612302,117.13567346847351,93.20510623473305,116.29022643938423,139.4279132987863,100.0,90.28991885711969,84.79589691848489,037,139200,06,93,1400000US06037139200,6037139200
645,"Census Tract 1434, Los Angeles County, California",14.9,44.0,7.8,37.0,0.0,0.0,1.1,5.2,87.2,0.2,78.7,23.5,12.0,5.5,62.6,14.0,6.5,9.0,12.0,0.5,3.5,6.9,14.4,21.3,22.8,1.8,0.6,24.5,83.3,83.3,5.6,3.3,16.1,31.0,93.2,0.0,0.0,28.6,0.3,2.1,8.4,45.8,2.69,4.4,19.0,0.0,1.2,0.0,47.2,6.7,19.6,2.3,0.9,87.6,high,149.9919735032375,140.2185868063219,157.91974544308755,126.70008624846136,115.18332058861743,159.6736102983361,100.0,74.51435682632182,80.33295497540675,037,143400,06,2156,1400000US06037143400,6037143400
646,"Census Tract 1397.03, Los Angeles County, California",10.4,21.0,4.5,0.0,0.0,0.0,2.7,4.5,89.2,0.6,64.1,53.2,4.4,4.9,55.4,6.5,13.7,11.5,19.9,0.4,5.1,1.4,3.3,33.9,29.4,0.8,0.6,37.4,82.7,82.7,8.7,6.1,0.0,36.4,93.8,2.6,0.0,0.0,0.0,0.0,0.0,81.9,3.03,2.4,16.0,0.0,1.5,0.0,8.8,7.8,22.4,2.1,6.5,87.4,low,139.88236571536564,192.04873345322792,140.62188759252038,154.92880350858616,187.71820986827817,68.56797380036204,100.0,99.01682551245466,92.04817757598688,037,139703,06,2289,1400000US06037139703,6037139703
