,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
1121,"Census Tract 2751.01, Los Angeles County, California",1179,471,296,10.4,37.2,2.5,2.96,10.9,31,0.0,0.0,2.4,10.0,87.9,0.0,62.6,48.6,2.3,3.3,53.9,11.3,10.6,7.4,15.0,0.0,4.2,3.2,15.7,4.7,91954,21.4,4.2,4.0,6.1,42461,59408,53804,72.3,72.3,4.9,12.8,0.0,19.4,489,96.3,0.0,1.3,489,06,037,275101,24.9,0.0,7.4,5.7,471,37.8,293,2.79,11.0,14.9,0.0,0.0,0.0,70.2,2423,1840,6.3,20.0,2.1,2.4,59.7,1179,33,373,low,334329,0.028
1122,"Census Tract 2751.02, Los Angeles County, California",4109,1396,834,13.9,40.3,2.93,3.95,5.8,0,7.4,0.0,8.6,1.7,94.7,1.2,61.2,67.3,2.8,4.3,31.5,30.2,11.4,4.0,23.5,0.0,5.7,12.4,9.2,6.7,70543,18.2,1.4,12.1,8.8,26592,34757,27474,41.8,41.8,21.1,18.7,26.5,88.3,1447,96.5,0.0,3.1,1447,06,037,275102,11.1,0.0,11.5,4.5,1396,29.9,979,2.68,0.7,20.3,0.0,0.0,0.0,69.8,3743,1368,8.4,11.0,0.7,1.7,69.9,4109,61,1055,low,610131,0.0148
1123,"Census Tract 2755, Los Angeles County, California",5478,1885,1194,21.6,36.7,2.9,3.67,7.1,19,3.0,5.2,12.3,3.8,88.2,0.9,58.6,70.3,2.3,9.6,26.5,23.4,16.2,3.4,11.8,0.5,9.9,13.7,7.6,7.2,70427,22.8,4.9,18.9,6.4,25295,34375,30931,34.6,34.6,10.5,29.1,53.6,73.9,1885,100.0,0.0,0.0,1885,06,037,275500,15.8,0.0,10.3,1.4,1885,25.1,1411,3.0,2.9,27.8,0.0,0.0,0.0,51.3,2056,1025,5.9,16.8,0.2,1.6,70.3,5478,76,2051,high,762038,0.0139
1124,"Census Tract 2756.02, Los Angeles County, California",10539,5004,2416,7.1,51.7,2.11,2.85,10.1,67,0.0,0.0,0.5,6.2,74.8,1.3,79.1,30.4,9.4,4.2,81.0,7.6,3.4,8.1,30.4,0.5,4.2,1.2,6.6,33.4,185481,10.2,0.0,1.5,50.2,91250,146840,90269,89.6,89.6,4.1,4.6,0.0,0.0,5509,90.8,1.8,9.2,5509,06,037,275602,83.8,22.8,9.9,5.5,5004,34.9,3256,2.32,13.7,18.5,0.0,0.0,0.0,41.6,4001,2861,9.4,8.2,0.0,3.1,61.1,10539,251,3121,high,2516528,0.0238
1125,"Census Tract 2756.03, Los Angeles County, California",2710,1199,591,7.3,50.7,2.26,3.17,8.4,0,0.0,24.6,4.8,6.7,88.4,3.1,76.9,39.4,2.9,2.9,52.6,13.9,8.5,7.5,14.1,0.0,2.1,8.1,10.3,7.3,102913,23.3,0.6,2.0,11.2,53247,63966,59438,79.9,79.9,5.2,8.0,0.0,11.6,1221,98.2,0.0,0.0,1221,06,037,275603,10.2,0.0,11.1,5.2,1199,56.3,524,2.36,3.4,21.1,0.0,0.0,0.0,67.9,2486,1465,3.7,21.1,1.8,0.9,62.0,2710,99,1230,low,999956,0.0365
1126,"Census Tract 2766.03, Los Angeles County, California",5335,3190,869,9.1,72.8,1.67,2.7,12.6,22,0.0,100.0,1.7,7.5,75.2,0.3,79.2,22.5,8.9,2.8,65.6,7.0,5.3,4.7,16.3,0.0,5.4,7.1,8.8,12.1,114960,20.3,1.7,1.3,23.8,67995,91322,93883,88.6,88.6,3.0,2.0,0.0,7.2,3355,95.1,0.0,1.7,3355,06,037,276603,66.9,0.0,11.1,2.2,3190,45.8,1730,1.45,5.8,27.3,0.0,0.0,0.0,69.9,2649,2038,1.9,16.0,0.4,1.4,69.2,5335,45,782,low,454679,0.0084
1127,"Census Tract 2766.04, Los Angeles County, California",4417,2264,713,6.4,68.5,1.91,2.92,16.0,0,0.0,0.0,2.3,2.6,82.1,1.0,75.4,34.8,6.0,3.8,63.9,12.7,7.7,9.8,16.7,1.6,7.6,4.5,14.4,6.1,95853,12.7,1.5,0.4,19.2,51461,78750,53043,93.2,93.2,3.1,8.7,0.0,0.0,2483,91.2,0.0,0.8,2483,06,037,276604,69.2,2.2,8.8,14.4,2264,30.1,1582,2.11,9.7,15.2,2.5,0.0,0.0,32.7,2412,2259,3.9,15.8,0.0,2.6,58.4,4417,83,1081,low,838366,0.0188
1128,"Census Tract 2780.01, Los Angeles County, California",2493,933,643,16.1,31.1,2.66,3.05,9.0,0,10.0,0.0,1.1,5.0,86.7,1.0,80.9,28.7,14.0,1.9,54.5,10.3,5.4,6.3,14.1,0.0,6.2,5.1,15.9,12.6,111149,17.7,5.3,5.9,16.3,51714,67880,64554,83.4,83.4,4.9,12.8,11.5,0.0,1032,90.4,3.3,0.0,1032,06,037,278001,3.1,4.4,0.7,4.7,933,60.7,367,2.86,0.5,24.8,0.0,0.0,0.0,93.8,2919,1819,4.2,13.8,1.2,0.4,74.7,2493,161,2440,high,1614002,0.0646
1129,"Census Tract 2781.02, Los Angeles County, California",3063,1489,730,2.8,51.0,2.06,2.49,15.8,0,0.0,0.0,0.7,3.2,85.9,0.6,87.3,15.1,12.9,5.9,62.7,11.0,7.9,12.3,21.7,0.0,2.6,2.1,8.6,40.2,218255,21.0,0.5,0.5,50.1,72775,100944,87826,84.2,84.2,5.8,0.0,0.0,0.0,1606,92.7,0.0,3.1,1606,06,037,278102,15.6,0.0,3.7,6.7,1489,51.8,718,2.23,4.9,21.8,0.0,0.0,0.0,22.6,4001,2090,3.3,22.3,0.8,0.6,87.7,3063,167,1645,high,1678998,0.0545
1130,"Census Tract 2933.06, Los Angeles County, California",2451,783,597,13.2,23.8,3.13,3.64,3.8,0,0.0,0.0,6.0,7.5,94.7,0.0,68.7,46.9,3.6,3.1,24.5,16.4,13.6,4.3,14.6,0.0,0.5,3.6,22.6,8.3,101202,35.6,2.6,4.5,10.9,37386,53939,54219,64.5,64.5,18.1,1.7,0.0,0.0,814,96.2,2.3,0.0,814,06,037,293306,0.0,0.0,0.0,3.2,783,71.1,226,3.08,2.4,31.5,7.2,2.2,0.9,65.4,2794,1359,4.5,20.5,0.4,1.3,63.9,2451,61,810,low,613566,0.0249
1131,"Census Tract 2933.07, Los Angeles County, California",2552,928,609,15.8,34.4,2.75,3.43,5.6,0,0.0,0.0,12.0,5.7,94.1,0.0,54.5,73.7,2.4,6.9,22.9,21.0,12.2,3.0,9.2,0.0,6.4,11.1,10.5,1.6,60880,14.4,1.5,9.7,1.6,30060,41490,40000,39.3,39.3,18.2,20.4,46.2,48.0,955,97.2,0.0,0.0,955,06,037,293307,18.1,0.0,14.0,3.8,928,23.0,715,2.09,1.6,31.8,0.0,0.0,3.3,6.1,1733,1160,4.1,10.9,0.5,0.6,41.7,2552,33,844,low,338671,0.0129
1132,"Census Tract 2943.01, Los Angeles County, California",2539,692,591,8.7,14.6,3.67,4.0,3.0,0,0.0,0.0,22.4,6.3,96.3,0.4,61.0,68.4,2.6,2.7,19.4,22.0,12.2,2.5,10.2,0.0,2.7,3.3,10.8,3.6,88963,36.0,0.9,5.8,2.7,26691,41455,32963,64.7,64.7,7.0,6.8,0.0,65.2,692,100.0,0.0,0.0,692,06,037,294301,0.0,0.0,1.2,3.2,692,72.3,192,3.71,3.2,24.3,0.0,0.0,0.0,16.0,2099,1183,4.9,18.2,0.0,0.3,60.5,2539,71,923,low,713041,0.028
1133,"Census Tract 2943.02, Los Angeles County, California",4406,1161,954,25.0,17.8,3.74,4.07,6.0,72,0.0,13.1,19.7,4.2,93.8,0.0,60.4,78.5,0.3,2.7,10.3,21.9,12.0,1.7,5.1,0.0,4.2,8.9,15.4,5.1,62912,23.9,2.4,12.9,6.2,24496,34958,23825,39.8,39.8,18.9,15.6,14.1,50.3,1274,91.1,3.5,1.3,1274,06,037,294302,8.8,0.0,4.9,9.6,1161,46.4,622,3.61,4.8,26.0,7.4,4.3,3.0,8.3,1764,1133,7.0,13.2,0.0,0.4,47.0,4406,84,2860,high,840310,0.0191
1134,"Census Tract 2944.21, Los Angeles County, California",2847,978,660,17.5,32.5,2.91,3.45,8.9,0,0.0,0.0,9.2,8.3,87.2,0.0,58.9,73.0,0.5,13.6,18.7,32.2,9.6,4.1,13.6,0.0,8.1,16.5,8.9,3.9,62396,24.3,4.8,17.0,4.8,25147,38750,32182,38.2,38.2,15.9,23.6,15.9,42.1,1019,96.0,0.0,4.7,1019,06,037,294421,20.1,0.0,14.4,5.5,978,43.8,550,2.57,5.7,25.6,7.7,3.0,1.4,12.6,2034,1148,7.4,13.5,0.2,1.4,56.5,2847,67,1693,high,673257,0.0235
1135,"Census Tract 2947.01, Los Angeles County, California",3229,869,634,24.5,27.0,3.68,4.26,8.0,48,0.0,0.0,23.0,4.4,85.1,0.3,62.6,80.4,0.3,4.1,13.5,29.5,15.4,1.8,10.9,0.0,7.4,11.7,13.7,1.8,50218,18.2,6.7,23.4,2.5,21445,30909,25000,30.3,30.3,15.5,28.4,22.6,60.4,915,95.0,0.0,1.3,915,06,037,294701,18.6,0.0,7.4,22.7,869,14.2,746,4.63,9.9,26.9,0.0,0.0,0.0,12.2,1967,1039,9.7,9.1,0.6,0.3,62.7,3229,175,3501,high,1753940,0.0542
1136,"Census Tract 2951.03, Los Angeles County, California",4981,1973,1276,13.7,35.3,2.52,3.07,7.4,0,0.0,31.9,4.0,11.0,91.0,0.9,81.9,20.0,11.0,4.8,41.3,16.3,9.4,6.0,11.0,0.0,1.4,6.0,11.2,17.3,120551,36.4,3.0,1.2,19.9,52886,82647,53398,80.6,80.6,4.9,0.8,0.0,0.0,2131,92.6,0.7,6.8,2131,06,037,295103,12.2,0.0,1.7,0.0,1973,77.2,450,2.52,2.6,20.6,0.0,0.0,2.0,64.3,2393,2209,3.9,27.3,0.8,3.4,80.1,4981,205,2277,high,2056812,0.0412
1137,"Census Tract 2964.01, Los Angeles County, California",3375,1301,835,11.1,35.8,2.57,3.23,5.4,0,0.0,0.0,4.4,16.4,89.5,0.3,72.5,37.0,12.1,6.9,47.8,11.7,4.6,6.9,16.8,0.0,3.8,6.3,9.5,10.4,116624,35.1,0.5,0.0,14.6,51250,94861,60900,80.6,80.6,3.5,2.3,0.0,0.0,1385,93.9,1.8,6.1,1385,06,037,296401,16.0,0.0,3.2,7.9,1301,74.1,337,2.64,2.3,22.4,4.3,0.0,1.0,49.6,2425,1440,5.2,28.7,1.9,3.1,81.2,3375,98,962,low,986904,0.029
1138,"Census Tract 2964.02, Los Angeles County, California",3386,1135,748,5.7,34.1,2.98,3.61,8.6,0,0.0,0.0,7.8,7.5,94.8,0.0,85.4,30.5,7.1,8.6,27.3,18.5,4.4,3.9,10.1,0.0,0.0,8.4,9.6,10.8,106090,30.1,2.4,10.8,16.4,48821,90625,48802,78.4,78.4,5.8,6.1,73.0,100.0,1194,95.1,3.5,0.0,1194,06,037,296402,0.0,0.0,0.8,0.8,1135,78.1,249,2.95,0.8,21.1,1.0,0.0,0.0,56.9,2531,1397,4.0,18.3,0.4,0.8,65.0,3386,104,996,low,1045978,0.0307
1139,"Census Tract 2969.01, Los Angeles County, California",4422,1568,946,27.2,39.7,2.82,3.7,6.7,82,0.0,5.1,14.8,9.9,84.9,0.0,72.7,54.4,7.2,7.2,16.8,21.7,12.2,4.7,7.7,0.0,9.6,14.7,10.8,1.6,56315,10.7,7.6,14.8,0.0,27138,43107,32212,46.3,46.3,13.7,20.7,0.0,52.2,1732,90.5,13.6,4.2,1732,06,037,296901,8.1,0.0,4.5,7.7,1568,13.3,1359,2.43,7.7,28.1,0.0,0.0,9.6,57.4,2186,1167,11.4,8.1,1.5,1.9,43.0,4422,61,2843,high,617328,0.0138
1140,"Census Tract 2969.02, Los Angeles County, California",3997,1632,903,17.5,44.7,2.39,3.1,9.5,99,0.0,0.0,11.5,11.1,88.2,0.0,73.0,50.2,7.6,6.2,30.0,15.0,10.0,5.7,10.8,0.7,5.9,14.0,8.3,6.1,75558,19.7,3.4,7.2,7.0,28952,55952,36845,47.4,47.4,20.8,12.5,32.4,52.1,1755,93.0,0.0,3.3,1755,06,037,296902,4.6,0.0,11.7,4.7,1632,16.0,1371,2.18,6.3,25.2,3.1,3.1,0.0,39.1,2157,1231,7.2,12.7,3.2,0.3,64.4,3997,49,1447,low,493111,0.0123
1141,"Census Tract 2972.01, Los Angeles County, California",4267,1416,881,11.9,37.8,2.98,3.82,7.7,0,0.0,27.3,6.5,6.1,82.8,0.0,69.5,60.3,4.1,4.6,23.1,28.9,12.8,0.4,13.8,0.0,6.0,10.2,12.8,5.6,73715,16.6,3.0,10.5,7.4,27211,51860,34315,48.9,48.9,9.0,11.2,0.0,0.0,1493,94.8,0.0,3.3,1493,06,037,297201,3.3,0.0,8.5,1.5,1416,25.2,1059,2.69,11.6,22.7,2.0,3.9,0.0,23.2,2285,1369,11.0,8.8,0.1,0.2,62.9,4267,40,1987,high,403962,0.0094
1142,"Census Tract 2972.02, Los Angeles County, California",3921,1428,870,15.7,39.1,2.74,3.61,5.4,46,0.0,0.0,9.4,10.1,90.6,0.0,78.9,37.5,10.8,8.8,32.7,20.8,7.8,2.7,15.0,0.0,4.6,5.5,10.9,6.9,95217,30.7,1.1,10.2,9.2,36778,64861,50203,66.2,66.2,7.8,6.4,0.0,49.6,1514,94.3,0.0,3.7,1514,06,037,297202,0.4,0.0,0.4,0.8,1428,47.3,753,3.09,2.7,27.9,0.0,0.0,0.0,50.2,2692,1324,6.5,18.3,0.7,2.0,76.3,3921,57,1962,high,575787,0.0145
1143,"Census Tract 2976.01, Los Angeles County, California",2735,1219,563,4.8,53.8,2.22,3.46,3.8,24,0.0,0.0,3.0,10.0,80.2,2.4,91.8,20.0,12.2,6.2,43.0,20.0,4.9,5.8,14.9,0.0,5.0,11.6,11.5,6.3,73409,21.9,2.9,6.4,11.9,42283,76528,-666666666,81.7,81.7,6.9,0.0,0.0,0.0,1382,88.2,0.0,5.2,1382,06,037,297601,12.5,0.0,11.2,4.4,1219,15.3,1033,2.48,10.0,22.5,0.0,0.0,0.0,51.1,1778,1545,9.9,16.9,0.3,1.8,85.0,2735,77,1434,low,775887,0.0282
1144,"Census Tract 2976.02, Los Angeles County, California",3739,1685,883,7.4,47.6,2.21,3.03,6.9,27,0.0,21.5,7.8,7.1,80.4,3.7,83.3,29.5,6.8,9.2,37.3,13.0,17.2,3.9,16.4,0.0,7.9,9.3,9.3,9.4,94262,24.7,1.1,7.1,14.2,46042,69716,54550,71.3,71.3,10.2,12.8,75.5,61.5,1835,91.8,0.0,0.8,1835,06,037,297602,6.8,0.0,4.8,1.9,1685,39.2,1024,2.52,6.5,30.9,1.8,0.0,1.8,54.0,2693,1376,4.7,20.7,0.2,1.2,73.4,3739,62,1284,low,622070,0.0166
1145,"Census Tract 3003.01, Los Angeles County, California",5966,2067,1659,10.0,19.7,2.88,3.32,0.8,0,0.0,0.0,3.9,6.7,94.0,1.1,65.6,45.6,5.4,3.3,49.5,5.7,14.3,12.0,17.4,0.0,5.2,5.4,14.6,18.6,122002,28.8,0.0,0.0,22.4,50607,86531,53993,82.9,82.9,5.7,3.8,0.0,19.4,2171,95.2,0.0,6.8,2171,06,037,300301,1.0,0.0,0.0,0.0,2067,90.1,204,2.92,2.7,25.1,0.0,0.0,0.0,84.9,2653,1970,2.2,21.9,0.0,2.9,76.3,5966,614,7,low,6143712,0.1029
1146,"Census Tract 3018.02, Los Angeles County, California",4288,1740,1080,11.3,37.9,2.46,3.23,3.4,21,0.0,25.4,6.1,11.4,91.6,0.8,36.5,75.1,0.9,7.3,42.7,21.5,9.1,8.6,10.6,1.3,8.0,10.3,7.2,7.6,87331,16.2,2.2,9.4,6.3,32656,50284,51481,59.0,59.0,8.6,14.1,14.3,0.0,1934,90.0,0.0,5.4,1934,06,037,301802,33.7,22.3,5.8,15.5,1740,16.0,1461,3.17,6.3,29.2,0.0,0.0,0.0,32.6,2377,1741,3.5,18.8,1.6,0.0,73.1,4288,47,1,low,479027,0.011
1147,"Census Tract 3024.01, Los Angeles County, California",6734,2349,1528,10.8,35.0,2.81,3.39,9.1,30,47.5,0.0,8.2,15.6,88.0,4.1,31.7,77.0,1.9,13.3,34.1,22.8,11.7,9.5,11.4,1.3,10.9,15.6,15.7,3.0,76803,16.6,11.7,18.4,3.1,25866,41474,34299,43.2,43.2,9.4,33.9,50.0,-666666666.0,2463,95.4,0.0,3.2,2463,06,037,302401,35.0,9.2,10.8,4.7,2349,7.9,2164,3.7,10.3,21.8,0.0,0.0,0.0,26.5,3013,1332,6.3,18.1,0.0,0.3,72.2,6734,137,45,low,1371141,0.0203
1148,"Census Tract 3025.05, Los Angeles County, California",4536,1531,995,8.2,35.0,2.86,3.68,4.0,0,0.0,0.0,9.0,9.5,94.5,0.5,38.1,80.5,1.4,11.1,22.5,27.9,8.8,1.8,12.6,0.0,11.1,18.3,5.2,1.0,50656,19.3,11.6,25.7,1.5,21793,31685,31908,31.1,31.1,9.8,21.2,24.5,37.8,1592,96.2,0.0,1.4,1592,06,037,302505,46.6,0.0,4.3,15.6,1531,4.0,1469,2.68,0.0,23.0,0.0,0.0,0.0,56.5,-666666666,1300,5.2,17.3,0.0,0.7,64.9,4536,53,17,low,536495,0.0117
1149,"Census Tract 3102.01, Los Angeles County, California",5614,2044,1509,8.3,26.2,2.75,3.21,4.1,39,100.0,0.0,5.9,7.6,90.3,3.8,53.8,53.8,4.3,6.7,60.3,8.9,4.6,5.8,16.7,0.0,1.7,5.7,14.2,14.2,116158,28.4,6.7,8.4,18.2,44237,72500,54118,65.4,65.4,5.0,4.2,0.0,0.0,2064,99.0,0.0,0.9,2064,06,037,310201,3.6,0.0,4.0,0.4,2044,46.4,1095,2.78,3.2,33.6,1.6,0.0,1.6,63.5,3244,1668,3.3,21.6,0.2,1.6,85.3,5614,110,1,low,1100128,0.0196
1150,"Census Tract 3118.01, Los Angeles County, California",2772,1263,630,8.9,50.1,2.19,2.95,10.2,30,0.0,0.0,5.9,11.7,86.2,4.5,55.8,58.1,4.1,4.0,44.6,15.0,5.4,4.3,16.2,0.0,3.3,6.3,7.8,5.1,80126,11.7,1.0,4.1,8.6,43190,50392,50658,70.9,70.9,6.6,6.5,9.6,64.0,1385,91.2,10.0,2.3,1385,06,037,311801,10.5,0.0,5.2,5.1,1263,19.2,1020,2.7,8.9,28.3,0.0,0.0,0.0,64.6,2327,1461,6.6,12.3,0.4,0.3,64.8,2772,59,2,low,598159,0.0213
1151,"Census Tract 3202.01, Los Angeles County, California",4556,1361,982,14.7,27.8,3.35,3.97,6.0,18,16.0,20.0,14.8,1.9,93.2,0.0,63.1,79.5,0.2,6.1,22.8,14.2,13.5,2.3,4.3,0.0,7.3,20.2,10.0,0.7,63583,27.3,1.1,22.9,1.0,30640,38097,29886,40.4,40.4,11.7,18.4,0.0,33.5,1361,100.0,0.0,0.0,1361,06,037,320201,14.8,1.0,8.9,9.3,1361,20.7,1079,3.41,4.3,31.0,3.9,0.0,0.0,14.2,2013,1129,7.3,10.9,0.0,0.0,57.2,4556,91,36,low,918376,0.02
1152,"Census Tract 8004.08, Los Angeles County, California",7235,3139,2036,6.6,35.1,2.29,2.78,5.9,0,0.0,6.0,1.1,8.9,88.8,0.3,87.7,9.8,11.2,2.9,67.7,9.8,4.8,11.8,22.4,0.5,4.4,2.6,10.7,37.1,219758,29.7,0.9,0.0,47.4,53918,161279,75972,79.7,79.7,7.7,3.5,0.0,22.0,3868,81.2,0.0,2.5,3868,06,037,800408,1.7,0.5,6.3,1.8,3139,80.1,625,2.31,2.5,21.6,0.0,3.7,1.8,26.0,4001,2568,2.3,26.3,0.0,2.8,98.4,7235,1618,1,low,16183856,0.2236
1153,"Census Tract 8005.06, Los Angeles County, California",3150,1366,937,6.4,31.4,2.28,2.64,6.8,0,0.0,0.0,1.1,7.3,86.3,0.0,85.4,14.8,13.0,3.6,76.7,2.8,0.3,17.2,15.9,0.0,2.3,4.0,11.9,43.7,247726,34.3,0.0,0.0,52.1,107063,157050,101429,87.9,87.9,1.6,2.8,0.0,39.0,1662,82.2,0.8,0.0,1662,06,037,800506,4.5,0.0,5.7,0.5,1366,72.7,373,2.31,5.9,14.6,0.0,0.0,1.0,4.3,4001,3079,5.6,29.6,0.0,1.8,90.3,3150,2649,3,low,26495801,0.841
1154,"Census Tract 9005.06, Los Angeles County, California",4343,1259,1012,29.8,19.6,3.44,3.79,5.7,46,0.0,13.3,8.4,10.5,95.6,0.0,92.9,20.0,2.8,9.2,29.9,16.7,7.4,2.7,10.2,0.0,15.3,7.6,10.2,0.0,63779,21.0,7.8,7.4,0.0,36302,42278,40809,62.8,62.8,9.3,27.9,29.5,72.9,1419,88.7,0.0,10.1,1419,06,037,900506,0.6,0.0,0.0,0.0,1259,48.9,643,3.25,1.3,19.6,1.3,11.2,18.7,4.2,1434,1273,7.2,10.5,2.4,0.0,53.2,4343,130,2,low,1307748,0.0299
1155,"Census Tract 9001.04, Los Angeles County, California",5783,1679,1358,15.5,19.1,3.43,3.87,3.1,79,0.0,50.0,19.5,5.9,91.6,0.0,80.5,41.9,4.4,17.1,19.2,18.5,7.7,7.9,9.8,0.0,10.5,11.4,11.7,1.1,55412,35.6,5.5,17.3,1.3,31993,48273,33028,52.7,52.7,8.6,18.0,0.0,49.7,1858,90.4,0.0,6.3,1858,06,037,900104,0.0,0.0,0.0,0.8,1679,72.5,462,3.23,0.5,28.9,10.8,22.5,40.9,1.7,1116,1032,6.1,13.2,1.2,0.0,56.4,5783,4235,1,low,42350293,0.7323
1156,"Census Tract 9005.05, Los Angeles County, California",3661,1209,893,19.5,26.1,3.02,3.54,4.8,16,17.1,7.2,9.6,12.2,95.4,0.0,83.9,29.6,4.3,15.5,28.4,27.7,11.1,2.8,9.4,0.6,15.0,16.5,6.9,3.2,68009,31.8,8.2,11.8,4.4,24619,45852,24460,47.8,47.8,5.5,23.1,0.0,46.0,1371,88.2,2.8,7.5,1371,06,037,900505,3.7,0.0,0.7,0.5,1209,55.2,542,3.34,4.6,26.8,0.9,19.9,25.8,0.0,1490,584,11.2,13.8,2.1,0.3,67.7,3661,131,1,low,1310990,0.0358
1157,"Census Tract 9102.07, Los Angeles County, California",5863,1677,1413,19.0,15.7,3.48,3.76,4.4,26,0.0,0.0,7.1,11.9,89.8,0.5,74.6,26.0,3.9,10.4,39.9,20.7,10.5,7.4,8.6,0.0,3.3,5.4,11.8,8.9,110130,27.7,1.2,7.6,10.2,41159,58616,60794,68.4,68.4,5.5,10.6,25.8,12.9,1790,93.7,1.4,0.0,1790,06,037,910207,0.9,0.0,0.0,0.0,1677,77.2,383,3.43,4.4,34.6,0.0,0.6,6.0,2.2,2042,1828,7.0,12.8,1.0,2.6,51.4,5863,442,5,low,4425222,0.0754
1158,"Census Tract 9102.08, Los Angeles County, California",6252,1866,1523,13.9,18.4,3.34,3.64,5.3,19,9.9,6.9,11.0,8.5,90.7,0.4,73.2,38.0,4.0,7.5,29.0,22.1,7.8,3.7,9.8,0.3,3.2,7.7,17.6,4.8,78717,27.5,1.1,6.3,4.1,34470,46922,38667,61.3,61.3,12.1,6.5,7.6,18.9,2053,90.9,3.2,8.2,2053,06,037,910208,1.0,0.7,0.0,0.6,1866,71.8,526,3.27,4.0,31.0,0.0,9.0,9.9,2.1,1818,1464,6.5,15.1,0.8,2.7,54.3,6252,330,1,low,3305729,0.0528
1159,"Census Tract 9102.09, Los Angeles County, California",4842,1345,1222,15.5,9.1,3.6,3.61,6.2,60,24.3,16.9,7.7,9.3,86.6,0.7,81.1,24.7,10.6,8.4,40.7,17.9,11.2,5.1,9.7,0.0,2.5,3.1,15.8,9.8,113365,30.0,3.0,7.4,8.0,50956,78173,40026,71.2,71.2,6.5,8.5,7.6,15.0,1423,94.5,2.7,0.0,1423,06,037,910209,0.0,0.0,0.0,0.0,1345,80.5,262,3.53,4.9,33.7,0.0,0.0,2.4,4.0,1926,1816,7.5,12.4,0.5,0.6,63.2,4842,288,1,low,2881433,0.0595
1160,"Census Tract 9102.10, Los Angeles County, California",7507,2178,1869,9.1,14.2,3.45,3.7,3.7,0,28.6,11.2,6.4,11.5,80.0,0.0,83.7,21.4,8.3,8.2,40.0,14.9,4.8,10.5,10.5,0.6,4.4,0.8,16.6,9.4,111057,17.6,3.9,5.1,9.4,39174,83179,75536,77.0,77.0,4.2,4.8,0.0,80.0,2272,95.9,0.0,0.0,2272,06,037,910210,0.0,0.0,0.0,0.0,2178,77.1,499,3.33,7.1,36.3,0.0,0.8,0.8,5.8,2236,1991,9.4,9.6,0.6,1.2,62.2,7507,316,1,low,3169406,0.0421
