,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
255,"Census Tract 181.30, Dallas County, Texas",4357.00,1844.00,1031.00,27.90,44.10,2.36,3.25,4.40,85.00,0.00,33.90,10.70,11.20,75.30,0.00,83.00,28.30,6.20,6.20,29.30,20.20,10.80,6.00,9.10,1.30,5.80,13.30,8.80,1.50,47335.00,16.10,2.70,18.70,2.60,31317.00,40545.00,37455.00,54.10,54.10,16.90,15.10,22.20,27.90,1917.00,96.20,0.00,5.00,1917.00,48,113,018130,22.10,0.00,4.10,3.30,1844.00,24.50,1393.00,2.76,4.40,23.00,32.60,33.30,16.00,0.00,1425.00,948.00,9.50,9.60,3.30,0.00,52.10,4357.00,298,1,low,0.07
256,"Census Tract 183, Dallas County, Texas",6642.00,2082.00,1760.00,20.40,15.50,3.19,3.45,3.70,91.00,0.00,9.20,12.70,3.10,84.90,0.00,63.60,57.40,7.30,7.00,18.80,25.80,8.20,4.00,17.00,0.00,6.20,12.20,7.80,2.90,58398.00,23.40,2.80,11.40,2.70,26250.00,35649.00,29652.00,37.10,37.10,33.40,18.00,44.00,59.50,2262.00,92.00,0.00,14.60,2262.00,48,113,018300,2.60,0.00,1.80,0.00,2082.00,63.10,769.00,3.19,7.30,23.90,46.20,30.10,10.90,0.00,1142.00,1059.00,8.10,13.20,0.00,0.20,84.30,6642.00,388,3,low,0.06
257,"Census Tract 193.01, Dallas County, Texas",3093.00,997.00,927.00,4.10,7.00,3.10,3.25,0.40,0.00,0.00,0.00,0.30,2.00,92.50,0.00,96.00,5.70,12.60,5.60,67.80,5.10,7.00,22.70,29.50,0.00,0.00,2.60,8.10,59.00,330851.00,16.30,0.70,0.00,62.90,102237.00,250001.00,122813.00,93.20,93.20,3.30,1.40,0.00,0.00,1063.00,93.80,2.70,0.00,1063.00,48,113,019301,0.00,8.30,0.00,0.00,997.00,95.20,48.00,3.07,1.20,33.00,0.70,0.60,1.30,12.20,4001.00,2786.00,6.10,13.20,0.00,1.60,95.50,3093.00,119,2,low,0.04
258,"Census Tract 193.02, Dallas County, Texas",5618.00,998.00,622.00,1.40,37.70,3.05,3.89,8.00,0.00,0.00,0.00,0.00,2.90,68.70,1.40,90.10,12.70,14.00,5.30,52.00,16.20,10.40,10.80,15.30,0.00,8.10,8.90,5.20,48.80,256909.00,12.30,0.00,1.40,71.10,5399.00,212837.00,90104.00,92.00,92.00,4.80,3.40,0.00,0.00,1116.00,89.40,6.20,13.70,1116.00,48,113,019302,3.00,1.60,1.90,2.20,998.00,66.50,334.00,3.34,8.80,27.80,0.00,0.00,0.00,32.70,4001.00,1897.00,2.70,4.10,0.40,0.70,87.40,5618.00,186,27,low,0.03
259,"Census Tract 3, Dallas County, Texas",4231.00,2022.00,1057.00,4.00,47.70,2.09,2.76,8.30,0.00,80.70,0.00,5.00,3.50,73.10,1.60,85.00,11.80,8.50,0.00,66.80,2.50,7.70,24.80,24.30,0.50,4.70,1.80,10.80,29.70,149108.00,11.70,0.00,0.00,45.20,64295.00,102917.00,63764.00,84.90,84.90,3.50,4.50,0.00,22.70,2472.00,81.80,6.10,21.30,2472.00,48,113,000300,18.20,7.00,10.60,1.30,2022.00,56.80,873.00,2.36,9.30,16.10,3.70,0.00,4.10,53.70,3271.00,1449.00,8.60,12.40,1.00,0.90,90.20,4231.00,180,2479,high,0.04
260,"Census Tract 6.03, Dallas County, Texas",4107.00,2802.00,613.00,2.10,78.10,1.47,2.23,13.40,0.00,-666666666.00,-666666666.00,1.00,3.20,70.70,0.00,88.80,14.10,11.20,0.70,59.70,9.00,5.30,9.80,24.20,0.30,5.50,2.20,12.70,17.10,114922.00,8.20,0.40,0.00,28.50,61610.00,85371.00,60444.00,88.10,88.10,6.50,1.80,0.00,0.00,3101.00,90.40,3.10,9.30,3101.00,48,113,000603,25.70,4.60,12.30,3.60,2802.00,44.00,1568.00,1.53,11.60,13.70,2.30,14.30,10.50,17.50,2288.00,1249.00,1.10,11.00,0.00,0.80,86.00,4107.00,101,1744,high,0.02
261,"Census Tract 7.02, Dallas County, Texas",3070.00,2086.00,507.00,0.00,75.70,1.47,2.34,10.00,0.00,-666666666.00,-666666666.00,0.00,2.80,70.00,0.00,81.90,18.00,14.40,0.00,62.20,10.20,6.20,21.00,22.50,0.00,1.80,7.20,17.60,10.70,120701.00,13.30,0.00,0.80,33.10,60703.00,75625.00,64250.00,87.90,87.90,7.00,1.80,0.00,-666666666.00,2544.00,82.00,7.50,5.80,2544.00,48,113,000702,44.10,11.10,16.40,6.40,2086.00,29.10,1478.00,1.64,13.80,17.20,5.30,11.20,7.90,10.90,2564.00,1348.00,0.50,14.10,0.00,0.50,93.60,3070.00,83,2276,high,0.03
262,"Census Tract 8, Dallas County, Texas",7819.00,3569.00,1546.00,14.10,56.70,2.19,3.12,12.40,38.00,0.00,0.00,10.20,4.10,70.90,1.80,72.00,43.20,5.50,5.40,40.90,20.60,7.60,9.10,13.50,0.00,9.80,8.60,14.60,1.30,67463.00,6.10,2.10,14.80,1.10,33400.00,40656.00,42957.00,53.90,53.90,24.90,16.30,0.00,45.70,3887.00,91.80,21.10,3.60,3887.00,48,113,000800,47.90,11.20,23.40,7.50,3569.00,9.40,3233.00,2.65,11.00,11.20,11.90,11.30,24.10,13.70,1430.00,1218.00,6.00,4.50,1.30,1.00,67.20,7819.00,144,4250,high,0.02
263,"Census Tract 166.18, Dallas County, Texas",4939.00,1719.00,1288.00,19.00,25.10,2.81,3.16,6.90,0.00,12.20,23.40,7.00,8.70,87.10,0.00,95.30,11.70,2.40,6.60,34.10,13.00,14.50,6.70,12.20,0.50,3.40,9.90,16.30,1.10,64252.00,32.10,1.70,10.60,1.50,30691.00,42379.00,45583.00,69.20,69.20,13.80,4.80,0.00,9.20,1903.00,90.30,4.00,7.50,1903.00,48,113,016618,5.50,1.60,2.40,1.30,1719.00,65.00,602.00,2.85,6.60,23.20,6.50,38.20,24.50,0.70,1454.00,1069.00,8.30,17.80,2.60,0.00,32.40,4939.00,428,7,low,0.09
264,"Census Tract 170.03, Dallas County, Texas",11794.00,3348.00,2672.00,23.00,20.20,3.52,3.93,5.30,9.00,0.00,18.20,15.40,2.10,89.50,0.00,75.20,46.80,3.90,5.70,18.60,25.70,10.60,7.30,8.30,0.50,5.70,9.40,13.00,1.30,57639.00,22.60,3.90,30.60,1.70,27304.00,36175.00,28383.00,40.10,40.10,22.10,15.30,0.00,44.80,3500.00,95.70,0.00,4.20,3500.00,48,113,017003,1.50,4.30,0.40,0.50,3348.00,64.70,1182.00,3.55,3.30,34.90,29.30,19.80,11.80,1.10,1117.00,1002.00,7.60,10.10,0.00,0.00,78.40,11794.00,2528,450,low,0.21
265,"Census Tract 172.02, Dallas County, Texas",7911.00,2416.00,1787.00,26.40,26.00,3.23,3.77,5.60,74.00,0.00,30.80,15.60,5.10,81.90,0.00,77.10,41.10,6.00,3.60,12.60,22.50,14.00,5.20,10.70,0.90,8.70,16.10,11.80,0.00,51769.00,17.10,4.70,13.70,0.00,26292.00,32500.00,34022.00,45.10,45.10,27.90,17.10,25.80,26.20,2709.00,89.20,3.50,14.00,2709.00,48,113,017202,7.30,0.80,3.00,2.50,2416.00,46.40,1295.00,3.54,10.30,25.70,49.70,17.80,18.40,1.20,1204.00,1004.00,11.10,8.80,0.20,0.00,68.70,7911.00,623,15,low,0.08
266,"Census Tract 173.06, Dallas County, Texas",8339.00,2207.00,1916.00,20.90,13.20,3.77,4.07,3.00,23.00,0.00,33.00,10.20,7.40,84.80,0.00,78.30,35.40,1.60,7.60,25.90,13.70,8.80,9.50,9.40,0.00,2.90,4.00,17.20,1.90,77869.00,21.70,1.00,9.50,2.10,31601.00,42731.00,34180.00,56.00,56.00,20.80,9.40,39.50,31.00,2362.00,93.40,0.40,39.40,2362.00,48,113,017306,0.00,0.00,0.00,0.30,2207.00,89.70,228.00,3.66,1.20,55.60,12.00,38.70,24.90,0.00,1545.00,1298.00,4.60,8.90,0.00,0.00,63.10,8339.00,1611,2,low,0.19
267,"Census Tract 190.18, Dallas County, Texas",5643.00,1956.00,1326.00,19.20,32.20,2.88,3.55,5.40,77.00,10.50,10.50,7.30,8.90,81.70,0.60,69.00,34.90,2.90,4.90,31.70,18.70,18.10,9.60,11.50,0.00,6.60,10.80,12.60,3.70,66352.00,21.00,2.60,16.60,3.50,31500.00,38657.00,42328.00,49.30,49.30,21.70,17.40,53.00,22.20,2338.00,83.70,14.00,8.30,2338.00,48,113,019018,19.20,0.00,3.30,1.90,1956.00,41.40,1147.00,2.50,4.00,23.40,2.20,3.50,26.60,1.10,1793.00,976.00,11.80,13.30,1.60,0.10,45.50,5643.00,148,1765,high,0.03
268,"Census Tract 181.18, Dallas County, Texas",8531.00,2685.00,2154.00,14.70,19.80,3.18,3.57,3.60,63.00,3.30,0.00,6.60,6.80,86.30,1.50,64.80,49.20,3.90,4.80,30.40,18.10,14.20,9.60,10.60,0.60,5.80,5.70,15.40,6.50,82306.00,25.40,0.70,10.80,6.70,35484.00,40062.00,46307.00,60.50,60.50,20.30,9.00,0.00,35.20,2817.00,95.30,1.50,3.50,2817.00,48,113,018118,2.80,5.50,1.70,0.00,2685.00,64.50,953.00,3.32,6.20,36.50,8.40,9.90,26.20,0.90,1835.00,1230.00,6.10,13.30,0.00,0.00,49.10,8531.00,513,1,low,0.06
269,"Census Tract 181.29, Dallas County, Texas",5176.00,1800.00,1206.00,17.40,33.00,2.76,3.46,4.10,127.00,4.70,3.30,5.80,7.00,86.50,0.00,80.70,31.10,3.60,4.80,37.00,10.00,8.30,8.60,13.80,0.40,2.90,8.20,12.10,6.10,83389.00,35.40,0.70,13.70,8.40,32933.00,43387.00,44561.00,59.40,59.40,20.20,6.90,2.90,29.60,1956.00,92.00,4.20,6.20,1956.00,48,113,018129,17.60,0.00,5.90,4.80,1800.00,46.90,956.00,3.04,6.20,13.30,5.10,49.50,31.30,0.00,1536.00,1253.00,8.50,23.30,0.00,0.10,62.50,5176.00,405,1,low,0.08
270,"Census Tract 19, Dallas County, Texas",6566.00,4083.00,1122.00,2.40,72.50,1.61,2.30,15.60,32.00,-666666666.00,-666666666.00,0.00,2.30,61.90,0.50,88.00,13.90,12.90,1.40,76.10,4.30,6.90,22.40,27.80,0.00,3.70,2.60,15.50,22.40,150727.00,5.50,0.00,2.60,35.70,72834.00,91625.00,67111.00,93.50,93.50,3.10,11.10,47.90,100.00,4811.00,84.90,16.90,6.40,4811.00,48,113,001900,88.60,17.60,20.70,8.70,4083.00,16.70,3401.00,1.70,21.00,7.90,0.00,0.00,7.80,27.70,3008.00,1888.00,4.20,11.70,0.80,0.60,85.20,6566.00,118,4528,high,0.02
271,"Census Tract 43, Dallas County, Texas",2698.00,1117.00,630.00,14.70,43.60,2.41,3.23,6.50,0.00,0.00,27.80,8.40,4.90,78.60,0.00,77.60,46.90,1.80,3.20,39.90,12.90,7.80,10.90,7.30,1.10,3.30,6.60,15.80,4.60,71383.00,16.20,0.60,6.70,8.10,34071.00,42089.00,32352.00,65.50,65.50,16.50,14.80,0.00,29.90,1272.00,87.80,0.00,2.00,1272.00,48,113,004300,46.90,46.90,14.80,4.60,1117.00,35.70,718.00,3.29,32.80,16.70,27.10,18.30,1.80,0.00,2150.00,1371.00,5.90,12.20,1.10,0.70,71.20,2698.00,460,4097,high,0.17
272,"Census Tract 60.02, Dallas County, Texas",5908.00,1957.00,1223.00,24.10,37.50,2.66,3.28,8.90,29.00,13.70,13.00,10.10,3.30,69.20,1.10,78.10,34.60,1.80,15.20,24.90,22.10,11.70,5.60,12.30,0.00,14.00,18.00,3.50,0.00,38137.00,15.80,2.80,28.60,0.00,19054.00,28512.00,25913.00,42.20,42.20,26.40,29.10,49.70,36.40,2298.00,85.20,14.00,8.20,2298.00,48,113,006002,19.80,0.00,3.00,2.60,1957.00,7.50,1810.00,1.86,9.40,12.00,27.90,36.10,29.30,0.00,1198.00,790.00,10.10,7.80,0.70,0.00,35.30,5908.00,234,3309,high,0.04
273,"Census Tract 188.02, Dallas County, Texas",1483.00,506.00,290.00,17.60,42.70,2.87,3.84,8.50,64.00,0.00,0.00,10.40,4.80,74.40,1.00,76.70,47.10,3.80,5.50,29.40,28.30,9.60,2.80,12.70,0.00,2.40,12.10,8.90,1.40,52553.00,22.30,1.40,12.30,1.00,25457.00,38571.00,30392.00,49.40,49.40,28.30,15.90,0.00,24.70,562.00,90.00,2.70,6.00,562.00,48,113,018802,39.00,13.00,14.40,8.00,506.00,21.50,397.00,4.98,8.10,25.10,32.10,15.60,41.30,0.00,1238.00,1088.00,7.60,10.50,0.30,0.00,76.30,1483.00,172,16,low,0.12
274,"Census Tract 190.28, Dallas County, Texas",3498.00,1177.00,964.00,21.80,18.10,2.97,3.30,3.00,0.00,5.80,0.00,12.80,6.80,86.50,1.70,67.20,49.00,4.50,5.30,27.30,19.50,11.30,11.20,22.30,0.00,5.80,3.80,18.60,2.70,68736.00,35.40,0.00,20.70,3.30,28179.00,41222.00,32143.00,59.60,59.60,13.40,11.60,35.70,44.70,1257.00,93.60,0.00,11.20,1257.00,48,113,019028,4.10,0.00,3.70,0.60,1177.00,64.10,422.00,3.01,4.30,34.30,11.00,49.10,28.10,0.00,1302.00,1327.00,6.60,19.80,0.00,0.60,59.50,3498.00,143,1,low,0.04
275,"Census Tract 181.32, Dallas County, Texas",4983.00,1714.00,1252.00,16.00,27.00,2.90,3.31,7.30,25.00,0.00,20.70,5.00,7.40,86.10,0.00,83.10,23.60,11.90,8.60,39.00,13.10,9.80,7.50,7.20,0.40,1.20,3.40,22.70,5.30,80085.00,31.90,0.60,8.60,2.90,40357.00,50949.00,42635.00,70.40,70.40,15.70,0.40,0.00,0.00,1784.00,96.10,2.30,0.00,1784.00,48,113,018132,1.00,0.50,2.30,0.40,1714.00,77.40,388.00,2.97,4.00,30.10,7.60,40.30,32.00,0.00,1509.00,1101.00,5.20,15.80,1.30,0.30,67.30,4983.00,407,3,low,0.08
276,"Census Tract 185.01, Dallas County, Texas",4316.00,1190.00,969.00,20.70,18.60,3.62,4.13,2.10,0.00,0.80,0.00,10.60,5.20,82.70,0.40,68.30,59.20,3.60,7.00,20.70,15.10,9.60,10.10,14.00,0.00,3.20,10.30,6.70,1.10,56443.00,24.80,2.40,9.60,0.60,25470.00,37404.00,31000.00,48.80,48.80,21.90,20.30,0.00,38.00,1239.00,96.00,0.00,7.50,1239.00,48,113,018501,0.00,0.00,0.00,0.00,1190.00,72.90,322.00,3.41,5.30,30.10,39.30,29.10,28.00,0.00,1252.00,1253.00,8.10,11.00,0.90,0.00,64.90,4316.00,891,84,low,0.21
277,"Census Tract 190.26, Dallas County, Texas",5807.00,1916.00,1339.00,15.80,30.10,2.97,3.50,7.50,223.00,0.00,48.30,8.60,9.10,94.00,2.20,77.80,31.70,7.00,5.20,35.90,14.60,14.60,7.70,10.30,0.00,1.90,4.20,11.70,0.60,70982.00,42.80,0.00,7.40,0.90,27490.00,43603.00,32094.00,66.10,66.10,13.60,11.70,0.00,31.30,1997.00,95.90,1.10,0.00,1997.00,48,113,019026,11.00,0.70,1.00,1.00,1916.00,76.40,453.00,3.01,2.70,26.00,13.20,23.60,33.60,0.00,1546.00,1141.00,7.30,24.70,0.00,0.80,63.30,5807.00,272,4,low,0.05
278,"Census Tract 2.01, Dallas County, Texas",2987.00,1407.00,775.00,3.10,44.90,2.12,2.92,3.20,0.00,0.00,0.00,0.90,3.10,86.00,0.00,93.10,10.60,10.60,0.50,74.50,5.50,6.90,16.90,18.90,0.00,3.20,3.60,10.90,38.70,206393.00,12.80,0.00,1.60,54.30,91979.00,129779.00,88750.00,90.30,90.30,5.40,0.00,0.00,0.00,1506.00,93.40,0.00,0.00,1506.00,48,113,000201,4.30,3.70,0.80,0.50,1407.00,81.00,267.00,2.15,4.10,28.70,0.80,1.30,2.20,27.50,2745.00,1361.00,9.10,11.80,0.00,1.20,97.70,2987.00,176,952,low,0.06
279,"Census Tract 12.03, Dallas County, Texas",1433.00,520.00,352.00,9.40,32.30,2.76,3.31,7.00,0.00,0.00,91.70,8.80,4.90,90.10,0.00,73.80,47.30,3.80,5.00,38.30,22.40,7.90,2.90,23.20,0.00,6.50,4.60,12.30,10.00,105880.00,24.80,0.00,9.60,14.80,40495.00,41510.00,50104.00,63.00,63.00,14.10,11.40,0.00,35.00,569.00,91.40,3.80,0.00,569.00,48,113,001203,0.00,4.60,1.20,3.00,520.00,86.90,68.00,2.68,4.40,32.10,10.40,16.80,4.20,13.90,1981.00,895.00,7.80,14.20,0.00,0.00,91.60,1433.00,47,322,low,0.03
280,"Census Tract 15.02, Dallas County, Texas",3577.00,1356.00,687.00,10.50,49.30,2.60,3.67,9.60,53.00,0.00,16.80,15.90,5.30,78.40,0.00,62.10,67.70,3.90,3.50,20.30,24.60,11.50,5.10,9.00,0.60,8.30,15.20,12.60,3.40,54788.00,17.80,2.60,19.70,3.80,25398.00,31636.00,26141.00,30.70,30.70,32.70,19.80,15.70,64.80,1547.00,87.70,0.00,6.10,1547.00,48,113,001502,10.70,0.40,6.10,13.30,1356.00,13.10,1178.00,2.80,9.70,13.90,0.00,40.40,30.30,11.20,1656.00,774.00,4.70,8.60,0.00,0.00,80.90,3577.00,104,2967,high,0.03
281,"Census Tract 22, Dallas County, Texas",2309.00,1493.00,177.00,1.50,88.10,1.39,2.20,17.60,21.00,-666666666.00,-666666666.00,4.00,4.10,59.60,0.40,88.30,15.70,9.10,6.20,61.50,12.00,9.50,10.90,15.10,0.00,13.50,7.20,15.90,1.90,71427.00,24.40,0.70,12.50,0.00,42815.00,67813.00,56167.00,78.30,78.30,8.40,18.60,54.30,47.80,1670.00,89.40,0.00,4.60,1670.00,48,113,002200,76.40,12.50,21.60,10.70,1493.00,21.80,1168.00,1.43,16.60,12.70,4.30,11.10,10.80,13.80,1852.00,1254.00,2.30,17.50,0.00,3.30,75.70,2309.00,165,3226,high,0.07
282,"Census Tract 24, Dallas County, Texas",2797.00,912.00,592.00,10.60,35.10,3.05,3.69,9.80,35.00,9.00,4.50,19.60,4.30,89.90,0.00,59.70,76.10,2.10,5.60,19.80,25.60,11.40,7.00,12.90,0.00,5.90,19.80,12.70,3.30,58860.00,35.30,1.30,28.30,3.70,27729.00,35096.00,25625.00,40.40,40.40,33.50,21.30,53.10,79.30,1158.00,78.80,3.50,6.10,1158.00,48,113,002400,3.50,0.70,9.40,1.30,912.00,61.00,356.00,2.95,4.30,25.10,27.00,31.80,16.90,1.60,1359.00,1093.00,5.60,15.80,0.00,0.00,90.10,2797.00,125,1970,high,0.04
283,"Census Tract 31.01, Dallas County, Texas",3589.00,2444.00,483.00,3.40,80.20,1.45,2.33,13.20,0.00,-666666666.00,-666666666.00,0.00,6.50,52.20,0.00,84.20,17.90,11.30,5.80,65.80,11.20,9.30,11.80,33.90,1.20,7.30,3.60,8.50,10.40,124357.00,5.00,0.40,4.20,23.00,60862.00,67325.00,63092.00,85.00,85.00,10.90,9.50,21.30,73.00,3047.00,80.20,0.00,11.50,3047.00,48,113,003101,99.20,3.10,23.40,27.00,2444.00,14.30,2095.00,1.67,14.70,8.00,0.00,4.90,20.60,5.20,2263.00,1457.00,3.50,3.20,1.00,0.80,72.10,3589.00,93,9449,high,0.03
284,"Census Tract 34, Dallas County, Texas",1258.00,515.00,207.00,21.40,59.80,2.33,3.69,10.60,37.00,31.60,39.50,16.30,3.20,81.60,0.00,91.00,19.80,3.70,13.50,29.30,30.10,9.50,3.50,24.30,0.00,19.20,9.70,6.00,0.00,40809.00,33.00,3.50,41.20,0.00,25473.00,27123.00,28750.00,26.50,26.50,24.70,12.10,100.00,0.00,631.00,81.60,0.00,9.40,631.00,48,113,003400,34.20,0.00,5.10,21.40,515.00,16.90,428.00,3.82,7.20,18.10,29.90,14.90,32.20,0.00,937.00,768.00,5.90,15.50,0.00,0.00,27.50,1258.00,225,2698,high,0.18
285,"Census Tract 39.01, Dallas County, Texas",2199.00,751.00,487.00,41.70,35.20,2.93,3.67,6.70,0.00,32.50,0.00,22.40,3.10,88.60,1.10,95.80,12.80,1.10,8.40,24.90,31.60,14.10,5.90,16.30,0.00,22.00,26.20,11.70,0.00,33701.00,19.00,3.70,40.30,0.00,21130.00,24265.00,28810.00,26.30,26.30,24.70,46.40,33.30,56.90,869.00,86.40,0.00,8.50,869.00,48,113,003901,2.90,1.80,0.00,2.00,751.00,25.80,557.00,2.16,6.40,16.60,25.30,11.30,7.70,0.00,821.00,892.00,10.30,11.20,0.00,0.00,9.40,2199.00,121,1931,high,0.06
286,"Census Tract 53, Dallas County, Texas",7362.00,2186.00,1665.00,19.20,23.80,3.37,3.90,4.80,22.00,11.20,11.80,18.00,5.20,93.70,0.00,65.50,78.50,2.50,9.60,16.40,18.70,11.30,7.10,9.40,0.00,5.70,15.70,12.60,1.50,56141.00,25.90,0.30,11.80,2.00,25711.00,32519.00,26526.00,48.90,48.90,19.40,19.80,8.20,65.30,2228.00,98.10,0.00,3.10,2228.00,48,113,005300,1.30,0.00,0.80,3.30,2186.00,69.50,666.00,3.08,6.10,26.60,49.30,24.30,11.30,0.40,1164.00,969.00,6.30,11.50,0.00,0.20,90.50,7362.00,210,1871,high,0.03
287,"Census Tract 54, Dallas County, Texas",6239.00,1725.00,1272.00,21.30,26.30,3.61,4.42,2.30,77.00,0.00,8.50,17.80,2.70,94.90,0.00,73.60,66.30,1.00,9.10,15.70,21.90,16.10,9.00,7.40,0.00,10.60,8.80,12.80,4.30,76633.00,29.30,3.00,28.30,5.80,28011.00,35148.00,36736.00,26.70,26.70,35.00,18.30,26.80,55.20,1893.00,91.10,0.00,10.60,1893.00,48,113,005400,0.50,0.00,0.00,0.00,1725.00,58.50,716.00,3.45,0.00,28.10,48.10,7.90,6.90,1.10,1040.00,1003.00,7.30,13.50,0.00,0.00,70.50,6239.00,264,2714,high,0.04
288,"Census Tract 171.02, Dallas County, Texas",5871.00,1631.00,1339.00,26.80,17.90,3.55,3.85,6.10,179.00,4.40,7.90,23.20,4.40,91.20,0.80,67.30,62.80,4.30,8.90,8.70,25.60,8.70,2.50,7.70,0.00,6.60,10.70,10.90,1.40,50733.00,21.10,4.20,21.90,1.70,23685.00,31927.00,27750.00,33.90,33.90,28.50,18.90,15.50,52.80,1705.00,95.70,0.00,0.00,1705.00,48,113,017102,0.00,2.00,0.00,2.50,1631.00,72.80,443.00,3.50,2.50,40.70,44.80,18.40,11.10,0.00,1101.00,1016.00,8.90,10.70,1.00,0.00,70.30,5871.00,2903,2235,high,0.49
289,"Census Tract 176.02, Dallas County, Texas",4157.00,1130.00,984.00,26.20,12.90,3.68,3.86,5.20,0.00,19.70,6.60,13.30,13.30,82.20,1.00,81.70,46.90,2.10,3.30,25.30,9.70,9.90,2.60,23.50,0.00,3.40,12.10,5.80,3.70,68512.00,27.60,4.20,16.50,2.90,28824.00,37452.00,35781.00,48.30,48.30,15.00,19.40,46.30,57.60,1254.00,90.10,3.80,22.10,1254.00,48,113,017602,0.00,0.00,0.00,0.00,1130.00,81.00,215.00,3.65,1.10,36.20,40.20,44.70,7.40,0.00,1082.00,1057.00,5.80,11.50,0.00,1.20,67.80,4157.00,319,13,low,0.08
290,"Census Tract 178.05, Dallas County, Texas",4931.00,1902.00,1215.00,16.90,36.10,2.59,3.33,4.10,81.00,0.00,5.20,18.00,11.80,85.90,0.00,85.90,31.60,8.30,5.50,23.80,34.00,6.80,7.70,9.40,0.00,4.70,10.00,8.30,0.50,46580.00,28.10,1.00,16.60,0.80,24011.00,36191.00,24524.00,49.10,49.10,18.90,13.50,34.50,24.30,2032.00,93.60,0.00,4.30,2032.00,48,113,017805,3.80,0.00,0.00,0.60,1902.00,52.70,900.00,2.65,7.90,24.40,28.70,34.10,33.40,0.00,1280.00,971.00,9.20,16.00,0.00,0.00,69.20,4931.00,857,184,low,0.17
291,"Census Tract 106.01, Dallas County, Texas",6170.00,1515.00,1277.00,21.30,15.70,4.07,4.46,3.80,125.00,13.10,12.20,18.10,1.50,84.70,0.00,65.30,75.90,1.10,7.80,11.50,24.40,10.30,6.90,10.30,0.00,4.60,15.00,11.50,0.80,57462.00,23.80,0.90,14.90,0.90,25794.00,31029.00,28804.00,46.00,46.00,26.80,15.30,0.00,18.80,1588.00,95.40,0.00,4.00,1588.00,48,113,010601,0.00,1.50,1.50,0.80,1515.00,69.70,459.00,4.24,3.60,26.00,40.30,22.10,9.10,0.00,1095.00,1059.00,7.90,10.60,1.60,0.00,88.90,6170.00,686,1742,high,0.11
292,"Census Tract 106.02, Dallas County, Texas",3041.00,864.00,741.00,48.30,14.20,3.51,3.80,3.10,137.00,5.80,49.70,19.50,3.80,94.80,0.10,79.60,61.50,0.10,6.10,18.10,23.60,6.50,6.90,14.10,0.00,22.80,8.20,2.70,1.00,46027.00,16.30,1.00,35.20,1.20,21781.00,36190.00,22458.00,34.30,34.30,22.60,36.20,22.40,54.50,985.00,87.70,0.00,5.40,985.00,48,113,010602,1.80,0.00,3.00,1.30,864.00,49.20,439.00,3.75,3.70,27.90,44.20,25.20,4.90,0.00,1228.00,354.00,14.60,8.40,0.00,0.00,63.70,3041.00,278,1585,high,0.09
